UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
522039,Marble Bar (L),522,200 to 499,52,Bounded Locality,2.274,522044,Marble Bar (L),522,499 or less,52,Bounded Locality,2.274,
522040,Mindibungu (L),522,200 to 499,52,Bounded Locality,11.66,522045,Mindibungu (L),522,499 or less,52,Bounded Locality,11.66,
522041,Mingenew (L),522,200 to 499,52,Bounded Locality,2.5829,522046,Mingenew (L),522,499 or less,52,Bounded Locality,2.5829,
521039,Morawa (L),521,500 or more,52,Bounded Locality,4.2513,522047,Morawa (L),522,499 or less,52,Bounded Locality,4.2513,
522043,Mukinbudin (L),522,200 to 499,52,Bounded Locality,2.1453,522048,Mukinbudin (L),522,499 or less,52,Bounded Locality,2.1453,
522044,Mullewa (L),522,200 to 499,52,Bounded Locality,2.9109,522049,Mullewa (L),522,499 or less,52,Bounded Locality,2.9109,
522045,Narembeen (L),522,200 to 499,52,Bounded Locality,1.2094,522050,Narembeen (L),522,499 or less,52,Bounded Locality,1.2094,
522046,North Dandalup (L),522,200 to 499,52,Bounded Locality,1.732,522051,North Dandalup (L),522,499 or less,52,Bounded Locality,1.732,
522047,Nullagine (L),522,200 to 499,52,Bounded Locality,0.5776,522052,Nullagine (L),522,499 or less,52,Bounded Locality,0.5776,
522048,Papulankutja (L),522,200 to 499,52,Bounded Locality,4.3599,522053,Papulankutja (L),522,499 or less,52,Bounded Locality,4.3599,
522050,Perenjori (L),522,200 to 499,52,Bounded Locality,3.8268,522054,Perenjori (L),522,499 or less,52,Bounded Locality,3.8268,
522051,Point Samson (L),522,200 to 499,52,Bounded Locality,0.6919,522055,Point Samson (L),522,499 or less,52,Bounded Locality,0.6919,
522052,Ravensthorpe (L),522,200 to 499,52,Bounded Locality,3.0225,522056,Ravensthorpe (L),522,499 or less,52,Bounded Locality,3.0225,
522053,Rottnest Island (L),522,200 to 499,52,Bounded Locality,19.1817,522057,Rottnest Island (L),522,499 or less,52,Bounded Locality,19.2239,
522054,Tambellup (L),522,200 to 499,52,Bounded Locality,5.4124,522058,Tambellup (L),522,499 or less,52,Bounded Locality,5.4124,
522056,Three Springs (L),522,200 to 499,52,Bounded Locality,1.0683,522059,Three Springs (L),522,499 or less,52,Bounded Locality,1.0683,
522057,Tjuntjuntjara (L),522,200 to 499,52,Bounded Locality,3.5415,522060,Tjuntjuntjara (L),522,499 or less,52,Bounded Locality,3.5415,
522058,Walpole (L),522,200 to 499,52,Bounded Locality,4.5256,522061,Walpole (L),522,499 or less,52,Bounded Locality,4.5256,
522059,Wangkatjungka (L),522,200 to 499,52,Bounded Locality,3.1146,522062,Wangkatjungka (L),522,499 or less,52,Bounded Locality,3.1146,
522060,Warakurna (L),522,200 to 499,52,Bounded Locality,2.0367,522063,Warakurna (L),522,499 or less,52,Bounded Locality,2.0367,
522061,Warmun (L),522,200 to 499,52,Bounded Locality,20.2624,522064,Warmun (L),522,499 or less,52,Bounded Locality,20.2624,
522062,Wickepin (L),522,200 to 499,52,Bounded Locality,1.3317,522065,Wickepin (L),522,499 or less,52,Bounded Locality,1.3317,
522063,Williams (L),522,200 to 499,52,Bounded Locality,1.6876,522066,Williams (L),522,499 or less,52,Bounded Locality,1.6876,
522064,Wiluna (L),522,200 to 499,52,Bounded Locality,4.2211,522067,Wiluna (L),522,499 or less,52,Bounded Locality,4.2211,
522065,Wooroloo (L),522,200 to 499,52,Bounded Locality,7.1276,522068,Wooroloo (L),522,499 or less,52,Bounded Locality,7.1276,
522066,Wyalkatchem (L),522,200 to 499,52,Bounded Locality,1.9944,522069,Wyalkatchem (L),522,499 or less,52,Bounded Locality,1.9944,
522067,Yarloop (L),522,200 to 499,52,Bounded Locality,3.2976,522070,Yarloop (L),522,499 or less,52,Bounded Locality,3.2976,
522068,Yungngora (L),522,200 to 499,52,Bounded Locality,3.7561,522071,Yungngora (L),522,499 or less,52,Bounded Locality,3.7561,
531777,Remainder of State/Territory (WA),531,Remainder of State/Territory,53,Rural Balance,2518137.9218,531001,Remainder of State/Territory (WA),531,Remainder of State/Territory,53,Rural Balance,2523002.6408,
603001,Hobart,603,"100,000 to 249,999",60,Major Urban,245.0169,603001,Hobart,603,"100,000 to 249,999",60,Major Urban,237.263,
611001,Launceston,611,"50,000 to 99,999",61,Other Urban,95.1084,611001,Launceston,611,"50,000 to 99,999",61,Other Urban,95.1084,
613001,Burnie - Somerset,613,"10,000 to 19,999",61,Other Urban,31.3408,612001,Burnie - Somerset,612,"20,000 to 49,999",61,Other Urban,31.3407,
612001,Devonport,612,"20,000 to 49,999",61,Other Urban,30.3949,612002,Devonport,612,"20,000 to 49,999",61,Other Urban,32.1367,
613002,Ulverstone,613,"10,000 to 19,999",61,Other Urban,17.0585,613001,Ulverstone,613,"10,000 to 19,999",61,Other Urban,17.0585,
615005,Dodges Ferry - Lewisham,615,"1,000 to 4,999",61,Other Urban,12.9489,614001,Dodges Ferry - Lewisham,614,"5,000 to 9,999",61,Other Urban,12.9489,
614001,New Norfolk,614,"5,000 to 9,999",61,Other Urban,15.1307,614002,New Norfolk,614,"5,000 to 9,999",61,Other Urban,10.6963,
614002,Wynyard,614,"5,000 to 9,999",61,Other Urban,13.7551,614003,Wynyard,614,"5,000 to 9,999",61,Other Urban,13.7551,
615001,Beaconsfield,615,"1,000 to 4,999",61,Other Urban,3.4244,615001,Beaconsfield,615,"4,999 or less",61,Other Urban,3.4244,
615002,Beauty Point,615,"1,000 to 4,999",61,Other Urban,2.6981,615002,Beauty Point,615,"4,999 or less",61,Other Urban,2.6981,
615003,Bridport,615,"1,000 to 4,999",61,Other Urban,4.0531,615003,Bridport,615,"4,999 or less",61,Other Urban,4.0531,
621007,Cygnet (L),621,500 or more,62,Bounded Locality,2.3141,615004,Cygnet,615,"4,999 or less",61,Other Urban,2.3141,Name Change
615004,Deloraine,615,"1,000 to 4,999",61,Other Urban,4.7395,615005,Deloraine,615,"4,999 or less",61,Other Urban,4.7395,
615006,Evandale,615,"1,000 to 4,999",61,Other Urban,2.4143,615006,Evandale,615,"4,999 or less",61,Other Urban,2.4143,
621014,Lanena - Blackwall (L),621,500 or more,62,Bounded Locality,4.5913,615007,Exeter (Tas.),615,"4,999 or less",61,Other Urban,7.7513,Amalgamated
622013,Exeter (L) (Tas.),622,200 to 499,62,Bounded Locality,3.1599,615007,Exeter (Tas.),615,"4,999 or less",61,Other Urban,7.7513,Amalgamated
615007,George Town,615,"1,000 to 4,999",61,Other Urban,6.8297,615008,George Town,615,"4,999 or less",61,Other Urban,6.8297,
615008,Hadspen,615,"1,000 to 4,999",61,Other Urban,2.267,615009,Hadspen,615,"4,999 or less",61,Other Urban,2.267,
615009,Huonville,615,"1,000 to 4,999",61,Other Urban,5.8075,615010,Huonville,615,"4,999 or less",61,Other Urban,5.8075,
615010,Latrobe,615,"1,000 to 4,999",61,Other Urban,6.0045,615011,Latrobe,615,"4,999 or less",61,Other Urban,6.3474,
615011,Legana,615,"1,000 to 4,999",61,Other Urban,11.6966,615012,Legana,615,"4,999 or less",61,Other Urban,14.164,
615012,Longford,615,"1,000 to 4,999",61,Other Urban,6.3096,615013,Longford,615,"4,999 or less",61,Other Urban,6.3096,
615013,Margate,615,"1,000 to 4,999",61,Other Urban,2.9685,615014,Margate,615,"4,999 or less",61,Other Urban,2.9859,
615014,Midway Point,615,"1,000 to 4,999",61,Other Urban,2.1245,615015,Midway Point,615,"4,999 or less",61,Other Urban,2.1245,
615015,Penguin,615,"1,000 to 4,999",61,Other Urban,4.6726,615016,Penguin,615,"4,999 or less",61,Other Urban,4.6726,
615016,Perth (Tas.),615,"1,000 to 4,999",61,Other Urban,2.6674,615017,Perth (Tas.),615,"4,999 or less",61,Other Urban,2.9205,
615017,Port Sorell,615,"1,000 to 4,999",61,Other Urban,9.6083,615018,Port Sorell,615,"4,999 or less",61,Other Urban,9.6083,
615018,Primrose Sands,615,"1,000 to 4,999",61,Other Urban,7.6896,615019,Primrose Sands,615,"4,999 or less",61,Other Urban,7.6896,
615019,Queenstown,615,"1,000 to 4,999",61,Other Urban,3.0535,615020,Queenstown,615,"4,999 or less",61,Other Urban,3.0535,
615020,Scottsdale,615,"1,000 to 4,999",61,Other Urban,3.0266,615021,Scottsdale,615,"4,999 or less",61,Other Urban,3.0266,
615021,Sheffield,615,"1,000 to 4,999",61,Other Urban,3.5662,615022,Sheffield,615,"4,999 or less",61,Other Urban,3.5662,
615022,Smithton,615,"1,000 to 4,999",61,Other Urban,9.0728,615023,Smithton,615,"4,999 or less",61,Other Urban,9.0729,
615023,Snug,615,"1,000 to 4,999",61,Other Urban,2.5555,615024,Snug,615,"4,999 or less",61,Other Urban,2.5554,
615024,Sorell,615,"1,000 to 4,999",61,Other Urban,4.9075,615025,Sorell,615,"4,999 or less",61,Other Urban,4.9075,
615025,St Helens,615,"1,000 to 4,999",61,Other Urban,4.6295,615026,St Helens,615,"4,999 or less",61,Other Urban,4.6295,
615026,Westbury,615,"1,000 to 4,999",61,Other Urban,5.4904,615027,Westbury,615,"4,999 or less",61,Other Urban,5.4904,
622001,Bagdad (L),622,200 to 499,62,Bounded Locality,0.7504,621001,Bagdad (L),621,500 or more,62,Bounded Locality,0.7504,
621001,Bicheno (L),621,500 or more,62,Bounded Locality,3.0507,621002,Bicheno (L),621,500 or more,62,Bounded Locality,3.0507,
622006,Campania (L),622,200 to 499,62,Bounded Locality,0.863,621003,Campania (L),621,500 or more,62,Bounded Locality,0.9621,
621002,Campbell Town (L),621,500 or more,62,Bounded Locality,6.0845,621004,Campbell Town (L),621,500 or more,62,Bounded Locality,6.0845,
622007,Carrick (L),622,200 to 499,62,Bounded Locality,1.392,621005,Carrick (L),621,500 or more,62,Bounded Locality,1.392,
621003,Clifton Beach (L),621,500 or more,62,Bounded Locality,7.356,621006,Clifton Beach (L),621,500 or more,62,Bounded Locality,7.356,
621004,Cremorne (L),621,500 or more,62,Bounded Locality,0.4523,621007,Cremorne (L),621,500 or more,62,Bounded Locality,0.4523,
621005,Cressy (L),621,500 or more,62,Bounded Locality,1.2147,621008,Cressy (L),621,500 or more,62,Bounded Locality,1.2147,
621006,Currie (L),621,500 or more,62,Bounded Locality,4.1444,621009,Currie (L),621,500 or more,62,Bounded Locality,4.1444,
622010,Dover (L),622,200 to 499,62,Bounded Locality,4.0399,621010,Dover (L),621,500 or more,62,Bounded Locality,4.0399,
621008,Electrona (L),621,500 or more,62,Bounded Locality,3.5581,621011,Electrona (L),621,500 or more,62,Bounded Locality,3.5581,
621009,Fern Tree (L),621,500 or more,62,Bounded Locality,7.8544,621012,Fern Tree (L),621,500 or more,62,Bounded Locality,7.8544,
621010,Geeveston (L),621,500 or more,62,Bounded Locality,3.0818,621013,Geeveston (L),621,500 or more,62,Bounded Locality,3.0818,
621011,Gravelly Beach (L),621,500 or more,62,Bounded Locality,5.9926,621014,Gravelly Beach (L),621,500 or more,62,Bounded Locality,5.9926,
621012,Grindelwald (L),621,500 or more,62,Bounded Locality,5.9171,621015,Grindelwald (L),621,500 or more,62,Bounded Locality,5.9171,
621013,Howden (L),621,500 or more,62,Bounded Locality,3.9684,621016,Howden (L),621,500 or more,62,Bounded Locality,3.9684,
622023,Low Head (L),622,200 to 499,62,Bounded Locality,1.4237,621017,Low Head (L),621,500 or more,62,Bounded Locality,1.4237,
621015,Oatlands (L),621,500 or more,62,Bounded Locality,1.5575,621018,Oatlands (L),621,500 or more,62,Bounded Locality,1.5575,
621016,Orford (L),621,500 or more,62,Bounded Locality,8.0565,621019,Orford (L),621,500 or more,62,Bounded Locality,4.5037,
621017,Railton (L),621,500 or more,62,Bounded Locality,4.0112,621020,Railton (L),621,500 or more,62,Bounded Locality,4.0112,
621018,Ranelagh (L),621,500 or more,62,Bounded Locality,2.0431,621021,Ranelagh (L),621,500 or more,62,Bounded Locality,2.0431,
621019,Richmond (L) (Tas.),621,500 or more,62,Bounded Locality,1.0963,621022,Richmond (L) (Tas.),621,500 or more,62,Bounded Locality,1.0963,
621020,Rosebery (L),621,500 or more,62,Bounded Locality,5.6113,621023,Rosebery (L),621,500 or more,62,Bounded Locality,5.6113,
621021,Scamander (L),621,500 or more,62,Bounded Locality,2.4362,621024,Scamander (L),621,500 or more,62,Bounded Locality,2.4362,
621022,South Arm (L),621,500 or more,62,Bounded Locality,0.8512,621025,South Arm (L),621,500 or more,62,Bounded Locality,0.8519,
622032,Stanley (L),622,200 to 499,62,Bounded Locality,1.8874,621026,Stanley (L),621,500 or more,62,Bounded Locality,1.8874,
621023,Stieglitz (L),621,500 or more,62,Bounded Locality,2.7219,621027,Stieglitz (L),621,500 or more,62,Bounded Locality,2.7219,
621024,Strahan (L),621,500 or more,62,Bounded Locality,4.5218,621028,Strahan (L),621,500 or more,62,Bounded Locality,4.5218,
621025,Sulphur Creek (L),621,500 or more,62,Bounded Locality,0.6194,621029,Sulphur Creek (L),621,500 or more,62,Bounded Locality,0.6194,
621026,Swansea (L),621,500 or more,62,Bounded Locality,1.8666,621030,Swansea (L),621,500 or more,62,Bounded Locality,1.8666,
621027,Triabunna (L),621,500 or more,62,Bounded Locality,2.4902,621031,Triabunna (L),621,500 or more,62,Bounded Locality,2.5193,
621028,Zeehan (L),621,500 or more,62,Bounded Locality,2.508,621032,Zeehan (L),621,500 or more,62,Bounded Locality,2.508,
622002,Binalong Bay (L),622,200 to 499,62,Bounded Locality,1.0139,622001,Binalong Bay (L),622,499 or less,62,Bounded Locality,1.0139,
622003,Bothwell (L),622,200 to 499,62,Bounded Locality,9.197,622002,Bothwell (L),622,499 or less,62,Bounded Locality,9.197,
622004,Bracknell (L),622,200 to 499,62,Bounded Locality,1.4187,622003,Bracknell (L),622,499 or less,62,Bounded Locality,1.4187,
622008,Collinsvale (L),622,200 to 499,62,Bounded Locality,2.0674,622004,Collinsvale (L),622,499 or less,62,Bounded Locality,2.0674,
622009,Dilston (L),622,200 to 499,62,Bounded Locality,3.1644,622005,Dilston (L),622,499 or less,62,Bounded Locality,3.1644,
622011,Dunalley (L),622,200 to 499,62,Bounded Locality,2.5749,622006,Dunalley (L),622,499 or less,62,Bounded Locality,2.5749,
622012,Eaglehawk Neck (L),622,200 to 499,62,Bounded Locality,10.079,622007,Eaglehawk Neck (L),622,499 or less,62,Bounded Locality,10.079,
622014,Fingal (L),622,200 to 499,62,Bounded Locality,4.5698,622008,Fingal (L),622,499 or less,62,Bounded Locality,4.5698,
622015,Forth (L),622,200 to 499,62,Bounded Locality,1.3587,622009,Forth (L),622,499 or less,62,Bounded Locality,1.3587,
622016,Franklin (L),622,200 to 499,62,Bounded Locality,0.7021,622010,Franklin (L),622,499 or less,62,Bounded Locality,0.7021,
622017,Gawler (L),622,200 to 499,62,Bounded Locality,5.1238,622011,Gawler (L) (Tas.),622,499 or less,62,Bounded Locality,5.1238,Name Change
622018,Heybridge (L),622,200 to 499,62,Bounded Locality,0.9666,622012,Heybridge (L),622,499 or less,62,Bounded Locality,0.9666,
622019,Hillwood (L),622,200 to 499,62,Bounded Locality,6.5672,622013,Hillwood (L),622,499 or less,62,Bounded Locality,6.5672,
622020,Kempton (L),622,200 to 499,62,Bounded Locality,1.0182,622014,Kempton (L),622,499 or less,62,Bounded Locality,1.0182,
622021,Kettering (L),622,200 to 499,62,Bounded Locality,1.9811,622015,Kettering (L),622,499 or less,62,Bounded Locality,1.9876,
622022,Lilydale (L),622,200 to 499,62,Bounded Locality,1.36,622016,Lilydale (L),622,499 or less,62,Bounded Locality,1.36,
622025,Mole Creek (L),622,200 to 499,62,Bounded Locality,1.0157,622017,Mole Creek (L),622,499 or less,62,Bounded Locality,1.0157,
622026,Nubeena (L),622,200 to 499,62,Bounded Locality,1.7788,622018,Nubeena (L),622,499 or less,62,Bounded Locality,1.7788,
622027,Opossum Bay (L),622,200 to 499,62,Bounded Locality,4.6423,622019,Opossum Bay (L),622,499 or less,62,Bounded Locality,4.6425,
622028,Ridgley (L),622,200 to 499,62,Bounded Locality,0.9043,622020,Ridgley (L),622,499 or less,62,Bounded Locality,0.9043,
622029,Ross (L),622,200 to 499,62,Bounded Locality,2.5753,622021,Ross (L),622,499 or less,62,Bounded Locality,2.5753,
622030,Sisters Beach (L),622,200 to 499,62,Bounded Locality,2.6002,622022,Sisters Beach (L),622,499 or less,62,Bounded Locality,2.6002,
622031,St Marys (L),622,200 to 499,62,Bounded Locality,2.371,622023,St Marys (L),622,499 or less,62,Bounded Locality,2.371,
622033,Swan Point (L),622,200 to 499,62,Bounded Locality,1.7482,622024,Swan Point (L),622,499 or less,62,Bounded Locality,1.7482,
622034,Tullah (L),622,200 to 499,62,Bounded Locality,0.9947,622025,Tullah (L),622,499 or less,62,Bounded Locality,0.9947,
622035,Waratah (L),622,200 to 499,62,Bounded Locality,3.8133,622026,Waratah (L),622,499 or less,62,Bounded Locality,3.8133,
622036,White Beach (L),622,200 to 499,62,Bounded Locality,4.3215,622027,White Beach (L),622,499 or less,62,Bounded Locality,4.3215,
631777,Remainder of State/Territory (Tas.),631,Remainder of State/Territory,63,Rural Balance,67240.3905,631001,Remainder of State/Territory (Tas.),631,Remainder of State/Territory,63,Rural Balance,67251.8748,
703001,Darwin,703,"100,000 to 249,999",70,Major Urban,236.72,703001,Darwin,703,"100,000 to 249,999",70,Major Urban,240.3244,
712001,Alice Springs,712,"20,000 to 49,999",71,Other Urban,85.5555,712001,Alice Springs,712,"20,000 to 49,999",71,Other Urban,85.5555,
714001,Katherine,714,"5,000 to 9,999",71,Other Urban,17.2758,714001,Katherine,714,"5,000 to 9,999",71,Other Urban,17.2758,
715001,Galiwinku,715,"1,000 to 4,999",71,Other Urban,4.8496,715001,Galiwinku,715,"4,999 or less",71,Other Urban,4.8496,
715002,Gunbalanya (Oenpelli),715,"1,000 to 4,999",71,Other Urban,35.8199,715002,Gunbalanya (Oenpelli),715,"4,999 or less",71,Other Urban,35.8199,
715003,Maningrida,715,"1,000 to 4,999",71,Other Urban,11.0552,715003,Maningrida,715,"4,999 or less",71,Other Urban,11.0551,
715004,Milingimbi,715,"1,000 to 4,999",71,Other Urban,4.4443,715004,Milingimbi,715,"4,999 or less",71,Other Urban,4.4443,
715005,Ngukurr,715,"1,000 to 4,999",71,Other Urban,12.0357,715005,Ngukurr,715,"4,999 or less",71,Other Urban,12.0357,
715006,Nhulunbuy,715,"1,000 to 4,999",71,Other Urban,7.647,715006,Nhulunbuy,715,"4,999 or less",71,Other Urban,7.647,
715007,Tennant Creek,715,"1,000 to 4,999",71,Other Urban,42.0605,715007,Tennant Creek,715,"4,999 or less",71,Other Urban,8.5586,
715008,Wadeye,715,"1,000 to 4,999",71,Other Urban,20.8379,715008,Wadeye,715,"4,999 or less",71,Other Urban,20.8379,
715009,Wurrumiyanga (Nguiu),715,"1,000 to 4,999",71,Other Urban,10.0684,715009,Wurrumiyanga (Nguiu),715,"4,999 or less",71,Other Urban,10.0684,
721001,Alyangula (L),721,500 or more,72,Bounded Locality,2.1487,721001,Alyangula (L),721,500 or more,72,Bounded Locality,2.1487,
721002,Angurugu (L),721,500 or more,72,Bounded Locality,1.5128,721002,Angurugu (L),721,500 or more,72,Bounded Locality,1.5128,
721003,Borroloola (L),721,500 or more,72,Bounded Locality,12.5633,721003,Borroloola (L),721,500 or more,72,Bounded Locality,12.5634,
721004,Daguragu - Kalkarindji (L),721,500 or more,72,Bounded Locality,50.4071,721004,Daguragu - Kalkarindji (L),721,500 or more,72,Bounded Locality,50.4071,
721005,Gapuwiyak (L),721,500 or more,72,Bounded Locality,11.9273,721005,Gapuwiyak (L),721,500 or more,72,Bounded Locality,11.9273,
721006,Hermannsburg (L),721,500 or more,72,Bounded Locality,13.3095,721006,Hermannsburg (L),721,500 or more,72,Bounded Locality,13.3095,
721007,Howard Springs (L),721,500 or more,72,Bounded Locality,3.1229,721007,Howard Springs (L),721,500 or more,72,Bounded Locality,3.1229,
721008,Humpty Doo (L),721,500 or more,72,Bounded Locality,7.8906,721008,Humpty Doo (L),721,500 or more,72,Bounded Locality,7.8906,
721009,Jabiru (L),721,500 or more,72,Bounded Locality,13.5083,721009,Jabiru (L),721,500 or more,72,Bounded Locality,13.5083,
721010,Lajamanu (L),721,500 or more,72,Bounded Locality,6.7088,721010,Lajamanu (L),721,500 or more,72,Bounded Locality,6.7088,
721011,Minyerri (L),721,500 or more,72,Bounded Locality,2.9072,721011,Minyerri (L),721,500 or more,72,Bounded Locality,2.9072,
721012,Numbulwar (L),721,500 or more,72,Bounded Locality,4.723,721012,Numbulwar (L),721,500 or more,72,Bounded Locality,5.2003,
721013,Ramingining (L),721,500 or more,72,Bounded Locality,28.3634,721013,Ramingining (L),721,500 or more,72,Bounded Locality,28.2201,
721014,Santa Teresa (Ltyentye Purte) (L),721,500 or more,72,Bounded Locality,13.2761,721014,Santa Teresa (Ltyentye Purte) (L),721,500 or more,72,Bounded Locality,13.2761,
